Latitude (decimal degrees):	28.095
Longitude (decimal degrees):	-15.487
Elevation (m):	255
Radiation database:	PVGIS-SARAH3


Slope: 27 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230711:0509,0.0,0.0,0.0,0.0,0.0,20.39,7.03,0.0
20230711:0609,0.0,0.0,0.0,0.0,0.0,20.41,7.17,0.0
20230711:0709,34.55,0.63,56.91,1.21,10.61,20.84,7.1,0.0
20230711:0809,161.22,90.82,134.16,3.22,23.29,21.77,7.1,0.0
20230711:0909,339.83,237.33,189.75,5.43,36.29,23.02,6.97,0.0
20230711:1009,539.72,513.67,153.57,8.08,49.47,23.97,6.76,0.0
20230711:1109,649.95,604.72,206.79,9.4,62.68,24.71,6.55,0.0
20230711:1209,748.17,771.15,174.03,10.76,75.57,25.5,6.62,0.0
20230711:1309,766.51,785.15,187.84,10.97,84.01,26.28,6.9,0.0
20230711:1409,746.28,773.03,173.84,10.71,74.78,26.7,6.9,0.0
20230711:1509,660.27,653.87,177.28,9.52,61.84,26.64,6.83,0.0
20230711:1609,514.85,440.91,202.26,7.55,48.62,26.1,6.9,0.0
20230711:1709,337.38,235.48,192.7,5.27,35.45,25.47,7.1,0.0
20230711:1809,159.39,87.34,136.31,3.02,22.47,24.73,7.24,0.0
20230711:1909,26.12,0.18,46.97,0.56,9.82,23.99,7.1,0.0
20230711:2009,0.0,0.0,0.0,0.0,0.0,22.92,6.9,0.0
20230711:2109,0.0,0.0,0.0,0.0,0.0,22.11,6.9,0.0
20230711:2209,0.0,0.0,0.0,0.0,0.0,21.57,6.9,0.0
20230711:2309,0.0,0.0,0.0,0.0,0.0,21.19,6.76,0.0
20230712:0009,0.0,0.0,0.0,0.0,0.0,21.08,6.62,0.0
20230712:0109,0.0,0.0,0.0,0.0,0.0,21.01,6.48,0.0
20230712:0209,0.0,0.0,0.0,0.0,0.0,21.18,6.34,0.0
20230712:0309,0.0,0.0,0.0,0.0,0.0,21.29,6.41,0.0
20230712:0409,0.0,0.0,0.0,0.0,0.0,21.38,6.41,0.0
20230712:0509,0.0,0.0,0.0,0.0,0.0,21.47,6.28,0.0
20230712:0609,0.0,0.0,0.0,0.0,0.0,21.5,6.07,0.0
20230712:0709,38.26,0.29,62.12,1.03,10.53,21.94,6.34,0.0
20230712:0809,159.45,93.44,131.24,3.23,23.21,22.96,6.34,0.0
20230712:0909,340.0,250.34,180.23,5.49,36.22,24.27,6.41,0.0
20230712:1009,525.06,489.16,165.31,7.9,49.4,25.43,6.48,0.0
20230712:1109,619.8,523.51,256.43,8.99,62.61,26.32,6.55,0.0
20230712:1209,734.09,746.85,184.99,10.59,75.48,27.07,6.97,0.0
20230712:1309,750.57,739.91,215.53,10.75,83.88,27.48,7.31,0.0
20230712:1409,729.2,722.29,202.52,10.43,74.75,27.68,7.66,0.0
20230712:1509,648.85,616.83,199.91,9.33,61.83,27.65,7.79,0.0
20230712:1609,505.23,413.97,218.84,7.4,48.61,27.32,7.86,0.0
20230712:1709,331.34,223.62,198.69,5.17,35.44,26.7,7.86,0.0
20230712:1809,157.27,84.99,136.64,2.98,22.45,25.86,7.72,0.0
20230712:1909,35.1,1.96,58.65,0.94,9.79,25.06,7.45,0.0
20230712:2009,0.0,0.0,0.0,0.0,0.0,23.93,7.17,0.0
20230712:2109,0.0,0.0,0.0,0.0,0.0,23.33,7.03,0.0
20230712:2209,0.0,0.0,0.0,0.0,0.0,23.04,7.03,0.0
20230712:2309,0.0,0.0,0.0,0.0,0.0,22.92,7.1,0.0
20230713:0009,0.0,0.0,0.0,0.0,0.0,22.84,6.9,0.0
20230713:0109,0.0,0.0,0.0,0.0,0.0,22.67,6.55,0.0
20230713:0209,0.0,0.0,0.0,0.0,0.0,22.36,6.34,0.0
20230713:0309,0.0,0.0,0.0,0.0,0.0,22.32,6.14,0.0
20230713:0409,0.0,0.0,0.0,0.0,0.0,22.41,5.93,0.0
20230713:0509,0.0,0.0,0.0,0.0,0.0,22.68,5.86,0.0
20230713:0609,0.0,0.0,0.0,0.0,0.0,22.99,5.93,0.0
20230713:0709,31.74,0.42,53.84,1.24,10.44,23.45,5.93,0.0
20230713:0809,158.35,95.48,130.16,3.25,23.13,24.88,6.0,0.0
20230713:0909,352.87,308.51,142.86,5.86,36.14,26.25,6.28,0.0
20230713:1009,527.17,502.91,160.53,8.0,49.32,27.34,6.48,0.0
20230713:1109,648.47,632.64,190.51,9.53,62.54,28.11,6.62,0.0
20230713:1209,733.91,755.21,185.08,10.67,75.39,28.53,6.76,0.0
20230713:1309,749.64,748.32,215.66,10.83,83.74,28.77,6.83,0.0
20230713:1409,742.13,778.67,174.09,10.75,74.71,29.06,6.97,0.0
20230713:1509,657.02,659.36,177.54,9.56,61.81,29.33,7.17,0.0
20230713:1609,517.34,462.92,191.91,7.68,48.59,29.14,7.31,0.0
20230713:1709,338.23,248.11,187.14,5.35,35.42,28.52,7.31,0.0
20230713:1809,154.07,69.86,147.17,2.84,22.42,27.48,7.24,0.0
20230713:1909,34.41,2.22,58.2,0.96,9.75,27.12,6.34,0.0
20230713:2009,0.0,0.0,0.0,0.0,0.0,25.98,6.41,0.0
20230713:2109,0.0,0.0,0.0,0.0,0.0,25.2,6.76,0.0
20230713:2209,0.0,0.0,0.0,0.0,0.0,24.54,6.83,0.0
20230713:2309,0.0,0.0,0.0,0.0,0.0,24.12,6.83,0.0
20230714:0009,0.0,0.0,0.0,0.0,0.0,23.83,6.83,0.0
20230714:0109,0.0,0.0,0.0,0.0,0.0,23.69,7.1,0.0
20230714:0209,0.0,0.0,0.0,0.0,0.0,23.48,7.31,0.0
20230714:0309,0.0,0.0,0.0,0.0,0.0,23.28,7.31,0.0
20230714:0409,0.0,0.0,0.0,0.0,0.0,23.06,7.17,0.0
20230714:0509,0.0,0.0,0.0,0.0,0.0,22.87,6.9,0.0
20230714:0609,0.0,0.0,0.0,0.0,0.0,22.73,6.55,0.0
20230714:0709,37.25,0.14,61.11,1.02,10.35,23.06,6.21,0.0
20230714:0809,155.35,70.37,146.58,2.97,23.05,24.06,6.48,0.0
20230714:0909,335.6,232.19,193.92,5.39,36.07,25.16,7.03,0.0
20230714:1009,451.68,260.54,304.87,6.62,49.25,26.06,7.24,0.0
20230714:1109,657.56,643.52,182.87,9.56,62.46,26.92,7.38,0.0
20230714:1209,733.54,728.1,201.92,10.54,75.3,27.46,7.59,0.0
20230714:1309,761.83,762.45,205.98,10.88,83.59,27.37,7.59,0.0
20230714:1409,470.49,129.0,466.47,6.68,74.67,27.49,7.66,0.0
20230714:1509,664.78,659.38,177.69,9.55,61.79,27.42,7.59,0.0
20230714:1609,267.76,25.96,317.42,3.89,48.57,27.11,7.59,0.0
20230714:1709,358.39,308.38,147.92,5.68,35.39,26.55,7.45,0.0
20230714:1809,163.03,109.92,122.24,3.22,22.39,25.78,7.38,0.0
20230714:1909,32.03,3.28,54.25,1.05,9.71,24.53,7.03,0.0
20230714:2009,0.0,0.0,0.0,0.0,0.0,23.37,6.97,0.0
20230714:2109,0.0,0.0,0.0,0.0,0.0,22.66,6.83,0.0
20230714:2209,0.0,0.0,0.0,0.0,0.0,22.26,6.76,0.0
20230714:2309,0.0,0.0,0.0,0.0,0.0,22.03,6.76,0.0
20230715:0009,0.0,0.0,0.0,0.0,0.0,21.78,6.76,0.0
20230715:0109,0.0,0.0,0.0,0.0,0.0,21.54,6.97,0.0
20230715:0209,0.0,0.0,0.0,0.0,0.0,21.35,7.1,0.0
20230715:0309,0.0,0.0,0.0,0.0,0.0,21.24,7.24,0.0
20230715:0409,0.0,0.0,0.0,0.0,0.0,21.03,7.38,0.0
20230715:0509,0.0,0.0,0.0,0.0,0.0,20.94,7.59,0.0
20230715:0609,0.0,0.0,0.0,0.0,0.0,20.82,7.86,0.0
20230715:0709,37.78,0.05,61.31,0.91,10.26,20.9,8.07,0.0
20230715:0809,88.02,1.24,121.95,1.4,22.97,21.54,8.21,0.0
20230715:0909,141.63,1.59,185.43,2.12,35.99,22.44,8.41,0.0
20230715:1009,184.62,0.87,237.51,2.69,49.18,23.1,8.41,0.0
20230715:1109,276.25,10.05,338.01,3.93,62.39,23.64,8.28,0.0
20230715:1209,344.64,24.33,407.62,4.87,75.2,24.34,8.21,0.0
20230715:1309,403.65,51.97,453.23,5.68,83.44,24.84,8.14,0.0
20230715:1409,585.63,290.42,441.0,8.16,74.62,25.14,8.07,0.0
20230715:1509,549.64,304.64,379.64,7.7,61.76,25.17,8.0,0.0
20230715:1609,422.22,190.13,335.25,6.02,48.55,24.99,8.14,0.0
20230715:1709,222.0,34.07,250.47,3.27,35.36,24.4,8.28,0.0
20230715:1809,97.62,4.06,132.18,1.56,22.36,23.75,8.62,0.0
20230715:1909,33.89,0.92,56.78,0.76,9.66,22.92,8.97,0.0
20230715:2009,0.0,0.0,0.0,0.0,0.0,22.11,9.03,0.0
20230715:2109,0.0,0.0,0.0,0.0,0.0,21.68,8.76,0.0
20230715:2209,0.0,0.0,0.0,0.0,0.0,21.43,8.83,0.0
20230715:2309,0.0,0.0,0.0,0.0,0.0,21.23,8.62,0.0
20230716:0009,0.0,0.0,0.0,0.0,0.0,21.0,8.62,0.0
20230716:0109,0.0,0.0,0.0,0.0,0.0,20.7,8.69,0.0
20230716:0209,0.0,0.0,0.0,0.0,0.0,20.39,8.69,0.0
20230716:0309,0.0,0.0,0.0,0.0,0.0,20.15,8.69,0.0
20230716:0409,0.0,0.0,0.0,0.0,0.0,19.93,8.55,0.0
20230716:0509,0.0,0.0,0.0,0.0,0.0,19.73,8.48,0.0
20230716:0609,0.0,0.0,0.0,0.0,0.0,19.67,8.48,0.0
20230716:0709,31.6,0.0,53.31,0.64,10.17,19.78,8.41,0.0
20230716:0809,130.13,17.99,156.78,2.1,22.89,20.16,8.48,0.0
20230716:0909,136.47,0.8,178.82,2.03,35.91,20.8,8.55,0.0
20230716:1009,267.04,20.98,312.44,3.78,49.11,21.57,8.55,0.0
20230716:1109,549.17,291.09,381.84,7.64,62.31,22.22,8.41,0.0
20230716:1209,710.2,584.78,292.14,9.86,75.1,22.85,8.28,0.0
20230716:1309,790.99,800.4,182.62,11.03,83.28,23.38,8.21,0.0
20230716:1409,573.46,264.38,446.16,7.93,74.56,23.57,8.07,0.0
20230716:1509,590.32,393.49,335.76,8.22,61.73,23.67,7.93,0.0
20230716:1609,388.59,135.67,346.0,5.49,48.52,23.54,7.93,0.0
20230716:1709,317.79,169.11,229.28,4.78,35.33,23.13,7.93,0.0
20230716:1809,141.41,33.99,157.95,2.35,22.32,22.53,8.0,0.0
20230716:1909,30.02,4.3,50.85,1.11,9.61,21.94,8.14,0.0
20230716:2009,0.0,0.0,0.0,0.0,0.0,21.29,8.21,0.0
20230716:2109,0.0,0.0,0.0,0.0,0.0,20.92,8.28,0.0
20230716:2209,0.0,0.0,0.0,0.0,0.0,20.78,8.21,0.0
20230716:2309,0.0,0.0,0.0,0.0,0.0,20.69,8.21,0.0
20230717:0009,0.0,0.0,0.0,0.0,0.0,20.51,8.14,0.0
20230717:0109,0.0,0.0,0.0,0.0,0.0,20.28,8.14,0.0
20230717:0209,0.0,0.0,0.0,0.0,0.0,20.08,7.93,0.0
20230717:0309,0.0,0.0,0.0,0.0,0.0,19.92,7.79,0.0
20230717:0409,0.0,0.0,0.0,0.0,0.0,19.74,7.72,0.0
20230717:0509,0.0,0.0,0.0,0.0,0.0,19.71,7.66,0.0
20230717:0609,0.0,0.0,0.0,0.0,0.0,19.64,7.66,0.0
20230717:0709,33.41,0.0,55.67,0.65,10.07,19.85,7.52,0.0
20230717:0809,160.22,123.17,104.82,3.43,22.8,20.15,7.38,0.0
20230717:0909,302.71,133.14,243.7,4.57,35.84,20.66,7.17,0.0
20230717:1009,416.06,174.26,336.45,5.91,49.03,21.34,7.03,0.0
20230717:1109,482.08,178.77,415.24,6.72,62.23,21.96,6.9,0.0
20230717:1209,738.48,696.34,221.07,10.34,75.0,22.56,6.9,0.0
20230717:1309,768.89,744.67,215.35,10.74,83.12,22.95,6.9,0.0
20230717:1409,681.29,515.34,332.91,9.46,74.5,23.26,6.97,0.0
20230717:1509,554.17,315.85,370.5,7.71,61.69,23.4,7.03,0.0
20230717:1609,428.76,203.45,327.07,6.07,48.49,23.32,7.1,0.0
20230717:1709,95.21,0.0,132.47,1.5,35.3,23.03,7.1,0.0
20230717:1809,94.96,4.1,128.41,1.52,22.27,22.55,7.03,0.0
20230717:1909,34.01,1.5,56.63,0.82,9.56,22.01,7.45,0.0
20230717:2009,0.0,0.0,0.0,0.0,0.0,21.38,7.31,0.0
20230717:2109,0.0,0.0,0.0,0.0,0.0,21.1,7.24,0.0
20230717:2209,0.0,0.0,0.0,0.0,0.0,20.93,6.83,0.0
20230717:2309,0.0,0.0,0.0,0.0,0.0,20.77,6.76,0.0
20230718:0009,0.0,0.0,0.0,0.0,0.0,20.6,6.62,0.0
20230718:0109,0.0,0.0,0.0,0.0,0.0,20.47,6.55,0.0
20230718:0209,0.0,0.0,0.0,0.0,0.0,20.32,6.55,0.0
20230718:0309,0.0,0.0,0.0,0.0,0.0,20.26,6.41,0.0
20230718:0409,0.0,0.0,0.0,0.0,0.0,20.21,6.28,0.0
20230718:0509,0.0,0.0,0.0,0.0,0.0,20.14,6.07,0.0
20230718:0609,0.0,0.0,0.0,0.0,0.0,20.14,5.93,0.0
20230718:0709,35.43,0.0,58.41,0.68,9.98,20.3,4.9,0.0
20230718:0809,159.06,133.52,96.22,3.5,22.72,20.91,5.17,0.0
20230718:0909,285.05,106.27,252.94,4.31,35.76,21.7,4.97,0.0
20230718:1009,402.33,158.78,341.21,5.77,48.96,22.48,5.31,0.0
20230718:1109,596.11,433.39,310.41,8.47,62.15,23.45,5.59,0.0
20230718:1209,586.98,309.2,428.6,8.25,74.9,23.99,5.52,0.0
20230718:1309,641.56,397.54,412.14,9.0,82.95,24.32,5.66,0.0
20230718:1409,495.57,159.1,464.01,6.97,74.43,24.47,5.59,0.0
20230718:1509,641.18,573.03,231.19,9.09,61.65,24.56,5.72,0.0
20230718:1609,518.39,441.98,203.47,7.5,48.45,24.42,5.79,0.0
20230718:1709,343.65,250.36,184.21,5.3,35.26,24.07,5.66,0.0
20230718:1809,157.4,78.14,140.65,2.87,22.23,23.56,5.72,0.0
20230718:1909,25.21,5.82,44.36,1.19,9.5,22.75,5.79,0.0
20230718:2009,0.0,0.0,0.0,0.0,0.0,21.92,5.66,0.0
20230718:2109,0.0,0.0,0.0,0.0,0.0,21.44,5.59,0.0
20230718:2209,0.0,0.0,0.0,0.0,0.0,21.11,5.59,0.0
20230718:2309,0.0,0.0,0.0,0.0,0.0,20.82,5.52,0.0
20230719:0009,0.0,0.0,0.0,0.0,0.0,20.59,5.38,0.0
20230719:0109,0.0,0.0,0.0,0.0,0.0,20.45,5.17,0.0
20230719:0209,0.0,0.0,0.0,0.0,0.0,20.38,5.03,0.0
20230719:0309,0.0,0.0,0.0,0.0,0.0,20.27,5.03,0.0
20230719:0409,0.0,0.0,0.0,0.0,0.0,20.19,5.17,0.0
20230719:0509,0.0,0.0,0.0,0.0,0.0,20.18,5.24,0.0
20230719:0609,0.0,0.0,0.0,0.0,0.0,20.17,5.45,0.0
20230719:0709,36.86,0.0,60.23,0.71,9.88,20.39,5.38,0.0
20230719:0809,132.91,25.66,154.99,2.22,22.63,21.26,5.72,0.0
20230719:0909,270.17,88.9,252.53,4.06,35.68,22.39,5.79,0.0
20230719:1009,250.84,17.58,301.08,3.61,48.88,23.36,5.59,0.0
20230719:1109,269.73,10.12,332.35,3.87,62.07,23.97,5.79,0.0
20230719:1209,668.42,522.39,317.7,9.4,74.79,24.28,6.0,0.0
20230719:1309,656.95,448.49,379.24,9.19,82.77,24.56,6.07,0.0
20230719:1409,723.51,696.17,214.51,10.17,74.36,24.71,6.34,0.0
20230719:1509,307.86,25.24,364.1,4.39,61.61,24.8,6.48,0.0
20230719:1609,296.44,46.1,328.34,4.24,48.41,24.61,6.62,0.0
20230719:1709,220.22,36.94,245.85,3.25,35.21,24.23,6.83,0.0
20230719:1809,151.39,64.71,144.57,2.69,22.17,23.55,6.97,0.0
20230719:1909,32.25,1.23,54.53,0.76,9.44,22.56,7.66,0.0
20230719:2009,0.0,0.0,0.0,0.0,0.0,21.65,7.66,0.0
20230719:2109,0.0,0.0,0.0,0.0,0.0,21.12,7.38,0.0
20230719:2209,0.0,0.0,0.0,0.0,0.0,20.86,7.24,0.0
20230719:2309,0.0,0.0,0.0,0.0,0.0,20.68,7.17,0.0
20230720:0009,0.0,0.0,0.0,0.0,0.0,20.49,7.03,0.0
20230720:0109,0.0,0.0,0.0,0.0,0.0,20.3,7.03,0.0
20230720:0209,0.0,0.0,0.0,0.0,0.0,20.16,6.97,0.0
20230720:0309,0.0,0.0,0.0,0.0,0.0,20.04,6.97,0.0
20230720:0409,0.0,0.0,0.0,0.0,0.0,19.97,6.97,0.0
20230720:0509,0.0,0.0,0.0,0.0,0.0,19.91,7.03,0.0
20230720:0609,0.0,0.0,0.0,0.0,0.0,19.86,7.17,0.0
20230720:0709,34.13,0.0,56.58,0.66,9.79,19.82,7.31,0.0
20230720:0809,92.51,2.51,125.61,1.46,22.55,20.27,7.52,0.0
20230720:0909,144.73,2.41,187.32,2.15,35.6,21.13,7.66,0.0
20230720:1009,190.33,1.76,242.25,2.76,48.81,21.93,7.79,0.0
20230720:1109,357.58,48.83,394.96,5.01,61.99,22.69,7.93,0.0
20230720:1209,440.57,91.44,454.67,6.13,74.68,23.22,7.93,0.0
20230720:1309,547.81,208.41,471.68,7.58,82.59,23.73,7.93,0.0
20230720:1409,490.27,147.25,461.82,6.81,74.28,24.06,8.07,0.0
20230720:1509,369.77,60.87,400.38,5.19,61.56,24.18,8.21,0.0
20230720:1609,319.86,61.59,338.2,4.53,48.36,23.92,8.41,0.0
20230720:1709,172.18,9.26,214.76,2.54,35.16,23.46,8.55,0.0
20230720:1809,101.1,6.22,133.96,1.61,22.12,22.86,8.62,0.0
20230720:1909,27.05,0.34,47.73,0.58,9.37,21.76,9.03,0.0
20230720:2009,0.0,0.0,0.0,0.0,0.0,21.1,8.97,0.0
20230720:2109,0.0,0.0,0.0,0.0,0.0,20.77,8.9,0.0
20230720:2209,0.0,0.0,0.0,0.0,0.0,20.64,8.83,0.0
20230720:2309,0.0,0.0,0.0,0.0,0.0,20.5,8.62,0.0
20230721:0009,0.0,0.0,0.0,0.0,0.0,20.43,8.48,0.0
20230721:0109,0.0,0.0,0.0,0.0,0.0,20.29,8.41,0.0
20230721:0209,0.0,0.0,0.0,0.0,0.0,20.14,8.41,0.0
20230721:0309,0.0,0.0,0.0,0.0,0.0,20.13,8.62,0.0
20230721:0409,0.0,0.0,0.0,0.0,0.0,20.11,8.9,0.0
20230721:0509,0.0,0.0,0.0,0.0,0.0,20.05,9.03,0.0
20230721:0609,0.0,0.0,0.0,0.0,0.0,20.04,9.1,0.0
20230721:0709,32.66,0.0,54.76,0.64,9.69,20.12,8.97,0.0
20230721:0809,136.72,28.99,155.58,2.29,22.46,20.55,9.1,0.0
20230721:0909,209.71,24.95,240.82,3.06,35.52,21.2,9.17,0.0
20230721:1009,227.49,8.82,278.28,3.25,48.73,21.88,9.24,0.0
20230721:1109,426.24,108.9,415.69,5.92,61.91,22.74,9.31,0.0
20230721:1209,582.21,282.33,434.13,7.99,74.57,23.29,9.52,0.0
20230721:1309,634.15,356.48,426.24,8.68,82.4,23.64,9.52,0.0
20230721:1409,560.73,246.45,445.28,7.69,74.19,23.76,9.52,0.0
20230721:1509,539.56,282.4,381.06,7.43,61.5,23.67,9.45,0.0
20230721:1609,360.65,101.66,344.82,5.06,48.31,23.44,9.45,0.0
20230721:1709,285.16,108.07,249.39,4.19,35.11,22.97,9.59,0.0
20230721:1809,144.5,43.75,152.83,2.44,22.06,22.42,9.52,0.0
20230721:1909,31.78,1.16,53.8,0.74,9.3,22.05,9.52,0.0
20230721:2009,0.0,0.0,0.0,0.0,0.0,21.46,9.45,0.0
20230721:2109,0.0,0.0,0.0,0.0,0.0,21.1,9.31,0.0
20230721:2209,0.0,0.0,0.0,0.0,0.0,20.9,9.24,0.0
20230721:2309,0.0,0.0,0.0,0.0,0.0,20.8,9.17,0.0
20230722:0009,0.0,0.0,0.0,0.0,0.0,20.72,9.24,0.0
20230722:0109,0.0,0.0,0.0,0.0,0.0,20.63,9.31,0.0
20230722:0209,0.0,0.0,0.0,0.0,0.0,20.52,9.38,0.0
20230722:0309,0.0,0.0,0.0,0.0,0.0,20.5,9.38,0.0
20230722:0409,0.0,0.0,0.0,0.0,0.0,20.54,9.31,0.0
20230722:0509,0.0,0.0,0.0,0.0,0.0,20.58,9.24,0.0
20230722:0609,0.0,0.0,0.0,0.0,0.0,20.58,9.17,0.0
20230722:0709,35.45,0.0,58.41,0.68,9.59,20.56,9.24,0.0
20230722:0809,157.42,122.09,102.86,3.34,22.38,20.92,9.31,0.0
20230722:0909,343.19,246.94,178.98,5.34,35.44,21.52,9.45,0.0
20230722:1009,455.49,250.24,305.12,6.44,48.65,22.0,9.59,0.0
20230722:1109,417.73,98.0,415.45,5.79,61.83,22.46,9.59,0.0
20230722:1209,670.92,468.17,355.77,9.18,74.45,22.86,9.52,0.0
20230722:1309,581.16,252.04,463.85,7.95,82.21,23.17,9.45,0.0
20230722:1409,434.94,84.83,452.85,6.03,74.1,23.39,9.38,0.0
20230722:1509,239.9,3.76,300.05,3.43,61.44,23.31,9.31,0.0
20230722:1609,338.57,76.41,343.38,4.75,48.26,23.13,9.38,0.0
20230722:1709,276.87,94.83,252.4,4.05,35.05,22.71,9.31,0.0
20230722:1809,154.45,65.57,145.72,2.7,21.99,22.21,9.24,0.0
20230722:1909,30.34,3.54,51.38,0.97,9.22,21.78,9.59,0.0
20230722:2009,0.0,0.0,0.0,0.0,0.0,21.15,9.38,0.0
20230722:2109,0.0,0.0,0.0,0.0,0.0,20.86,9.24,0.0
20230722:2209,0.0,0.0,0.0,0.0,0.0,20.72,9.1,0.0
20230722:2309,0.0,0.0,0.0,0.0,0.0,20.57,9.1,0.0
20230723:0009,0.0,0.0,0.0,0.0,0.0,20.45,8.9,0.0
20230723:0109,0.0,0.0,0.0,0.0,0.0,20.38,8.83,0.0
20230723:0209,0.0,0.0,0.0,0.0,0.0,20.31,8.83,0.0
20230723:0309,0.0,0.0,0.0,0.0,0.0,20.21,8.9,0.0
20230723:0409,0.0,0.0,0.0,0.0,0.0,20.11,8.83,0.0
20230723:0509,0.0,0.0,0.0,0.0,0.0,20.05,8.76,0.0
20230723:0609,0.0,0.0,0.0,0.0,0.0,19.99,8.69,0.0
20230723:0709,35.54,0.0,58.41,0.68,9.5,20.05,8.69,0.0
20230723:0809,113.71,9.53,144.73,1.81,22.29,20.38,8.62,0.0
20230723:0909,362.18,305.08,143.53,5.71,35.36,20.87,8.55,0.0
20230723:1009,540.82,483.84,172.82,7.78,48.58,21.52,8.41,0.0
20230723:1109,657.77,574.27,230.31,9.16,61.74,22.17,8.34,0.0
20230723:1209,685.65,506.87,339.91,9.42,74.34,22.81,8.21,0.0
20230723:1309,591.98,270.63,462.72,8.13,82.01,23.26,8.07,0.0
20230723:1409,767.8,773.38,181.7,10.62,74.0,23.69,7.93,0.0
20230723:1509,679.32,653.56,186.19,9.45,61.37,23.9,7.93,0.0
20230723:1609,431.69,206.05,327.98,6.07,48.2,23.83,7.93,0.0
20230723:1709,364.59,298.92,157.21,5.56,34.99,23.52,8.07,0.0
20230723:1809,168.09,129.65,107.96,3.28,21.92,23.01,8.14,0.0
20230723:1909,31.08,2.87,52.62,0.91,9.14,22.32,8.21,0.0
20230723:2009,0.0,0.0,0.0,0.0,0.0,21.67,8.21,0.0
20230723:2109,0.0,0.0,0.0,0.0,0.0,21.23,8.41,0.0
20230723:2209,0.0,0.0,0.0,0.0,0.0,20.94,8.41,0.0
20230723:2309,0.0,0.0,0.0,0.0,0.0,20.7,7.86,0.0
20230724:0009,0.0,0.0,0.0,0.0,0.0,20.5,7.66,0.0
20230724:0109,0.0,0.0,0.0,0.0,0.0,20.21,7.45,0.0
20230724:0209,0.0,0.0,0.0,0.0,0.0,19.97,7.45,0.0
20230724:0309,0.0,0.0,0.0,0.0,0.0,19.85,7.45,0.0
20230724:0409,0.0,0.0,0.0,0.0,0.0,19.73,7.31,0.0
20230724:0509,0.0,0.0,0.0,0.0,0.0,19.64,7.38,0.0
20230724:0609,0.0,0.0,0.0,0.0,0.0,19.52,7.45,0.0
20230724:0709,29.9,0.0,51.1,0.6,9.4,19.57,7.72,0.0
20230724:0809,160.26,137.11,93.16,3.47,22.2,19.99,7.79,0.0
20230724:0909,355.35,282.41,158.1,5.56,35.28,20.64,7.72,0.0
20230724:1009,428.94,196.28,328.95,6.05,48.5,21.37,7.59,0.0
20230724:1109,585.06,374.92,343.97,8.11,61.66,22.09,7.38,0.0
20230724:1209,556.91,236.33,453.42,7.68,74.22,22.7,7.1,0.0
20230724:1309,451.18,90.05,471.22,6.28,81.8,23.22,6.97,0.0
20230724:1409,697.39,556.67,314.3,9.63,73.89,23.48,6.76,0.0
20230724:1509,697.74,711.45,154.85,9.74,61.3,23.55,6.9,0.0
20230724:1609,470.4,286.02,294.71,6.61,48.14,23.42,7.24,0.0
20230724:1709,380.16,346.66,128.58,5.82,34.92,23.11,7.38,0.0
20230724:1809,173.9,159.82,88.65,3.52,21.85,22.43,7.17,0.0
20230724:1909,29.18,4.0,49.81,0.99,9.05,21.85,7.24,0.0
20230724:2009,0.0,0.0,0.0,0.0,0.0,21.13,7.24,0.0
20230724:2109,0.0,0.0,0.0,0.0,0.0,20.69,7.31,0.0
20230724:2209,0.0,0.0,0.0,0.0,0.0,20.48,7.17,0.0
20230724:2309,0.0,0.0,0.0,0.0,0.0,20.29,7.03,0.0
20230725:0009,0.0,0.0,0.0,0.0,0.0,20.22,6.83,0.0
20230725:0109,0.0,0.0,0.0,0.0,0.0,20.16,6.76,0.0
20230725:0209,0.0,0.0,0.0,0.0,0.0,20.08,6.55,0.0
20230725:0309,0.0,0.0,0.0,0.0,0.0,20.01,6.41,0.0
20230725:0409,0.0,0.0,0.0,0.0,0.0,19.9,6.21,0.0
20230725:0509,0.0,0.0,0.0,0.0,0.0,19.81,6.14,0.0
20230725:0609,0.0,0.0,0.0,0.0,0.0,19.8,6.21,0.0
20230725:0709,32.68,0.0,54.76,0.64,9.3,19.81,6.0,0.0
20230725:0809,130.18,22.42,153.69,2.14,22.11,20.36,6.21,0.0
20230725:0909,132.65,0.81,175.04,1.99,35.2,21.24,6.21,0.0
20230725:1009,473.17,299.99,282.91,6.76,48.42,22.18,6.21,0.0
20230725:1109,589.52,401.69,329.99,8.25,61.57,22.96,6.14,0.0
20230725:1209,683.38,530.56,326.96,9.52,74.09,23.6,6.0,0.0
20230725:1309,574.45,255.26,466.34,7.99,81.59,24.06,5.86,0.0
20230725:1409,725.65,667.88,249.27,10.14,73.78,24.39,5.79,0.0
20230725:1509,614.34,474.62,295.74,8.59,61.23,24.53,5.79,0.0
20230725:1609,508.47,398.45,234.89,7.24,48.07,24.43,5.86,0.0
20230725:1709,361.05,299.03,156.69,5.52,34.85,24.13,5.93,0.0
20230725:1809,161.13,92.67,132.29,2.96,21.77,23.55,6.07,0.0
20230725:1909,31.33,1.47,53.33,0.76,8.96,22.69,6.69,0.0
20230725:2009,0.0,0.0,0.0,0.0,0.0,21.87,6.76,0.0
20230725:2109,0.0,0.0,0.0,0.0,0.0,21.41,6.97,0.0
20230725:2209,0.0,0.0,0.0,0.0,0.0,21.17,7.1,0.0
